,total_cup_points,species,country_of_origin,region,producer,farm_name,grading_date,variety,aroma,flavor,aftertaste,acidity,body,balance,uniformity,clean_cup,sweetness,cupper_points,moisture,category_one_defects,quakers,category_two_defects,altitude_mean_meters,certification_body,harvest_year
1205,78.92,Arabica,Mexico,zaragoza itundujia,LUISA ZUÑIGA GARCÍA,la pandora,"September 17th, 2012",Typica,7.5,7.0,6.92,7.08,6.92,6.75,10.0,10.0,10.0,6.75,0.16,0,0.0,0,1400.0,AMECAFE,2012
1206,78.83,Arabica,Nicaragua,jalapa,Teófilo Narváez,finca las marías,"May 22nd, 2017",Caturra,7.17,7.0,6.92,7.0,7.0,7.0,10.0,10.0,10.0,6.75,0.1,0,2.0,4,1100.0,Instituto Hondureño del Café,2016
1207,78.75,Arabica,United States,kona,unknown,unknown,"January 17th, 2014",Hawaiian Kona,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,7.17,0.12,5,0.0,8,518.0,Specialty Coffee Association,2013
1208,78.75,Arabica,Guatemala,oriente,AGRIPEC DE LA VEGA Y CIA.,la castellana,"July 5th, 2013",Bourbon,7.33,7.08,6.33,7.25,7.0,7.0,10.0,10.0,10.0,6.75,0.12,1,0.0,8,1310.64,Asociacion Nacional Del Café,2013
1209,78.75,Arabica,Mexico,veracruz,"JOSE VAZQUEZ CANTON, JOSE ANTONIO JIMENEZ GONZALEZ, IRENEO GARCIA VALDIVIA","la patrona, el trebol, la cadena","August 1st, 2012",Typica,7.25,6.83,6.83,7.0,7.17,7.0,10.0,10.0,10.0,6.67,0.14,0,0.0,0,1320.0,AMECAFE,2012
1210,78.75,Arabica,Mexico,veracruz,DAMASO MARTINEZ PEREZ,el tesoro,"July 16th, 2012",Typica,7.25,7.33,7.17,7.25,7.08,7.0,8.67,10.0,10.0,7.0,0.14,0,0.0,0,1250.0,AMECAFE,2012
1211,78.75,Arabica,Mexico,"ohuapan, tlaltetela","PEDRO HERRERA GUZMAN, AURELIO GABRIEL HERNANDEZ ,MARIA DE LOURDES DERISTAIN TRESS",los encinos,"June 6th, 2012",Bourbon,7.67,7.17,6.83,7.33,7.58,7.17,9.33,10.0,8.67,7.0,0.12,0,0.0,0,1350.0,AMECAFE,2012
1212,78.67,Arabica,China,yunnan,Yunnan Louis Herbs R&D Center,alicia's farm,"April 26th, 2014",Typica,7.0,6.92,6.83,7.17,7.17,7.17,10.0,10.0,9.33,7.08,0.0,0,0.0,5,1850.0,Specialty Coffee Association,2013
1213,78.67,Arabica,Mexico,yecuatla,JUAN GARCIA HERNANDEZ,los pinos,"September 17th, 2012",Caturra,6.92,6.92,6.67,7.25,7.17,6.92,10.0,10.0,10.0,6.83,0.13,0,0.0,2,1150.0,AMECAFE,2012
1214,78.58,Arabica,Nicaragua,nueva segovia,ADONIS JOSE ORTEZ BELTRAN,los saltarines,"February 17th, 2016",Caturra,7.08,7.0,6.75,6.83,7.08,6.92,10.0,10.0,10.0,6.92,0.1,1,5.0,7,1088.0,Instituto Hondureño del Café,2016
1215,78.58,Arabica,Nicaragua,unknown,unknown,unknown,"March 28th, 2015",Caturra,6.83,7.08,6.92,6.75,7.25,7.08,10.0,10.0,10.0,6.67,0.11,1,0.0,1,988.0,Asociación de Cafés Especiales de Nicaragua,2014
1216,78.58,Arabica,Guatemala,oriente,VARIOS,various,"September 4th, 2014",Other,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10.0,7.17,0.12,0,0.0,3,1219.2,Asociacion Nacional Del Café,2014
1217,78.58,Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",GUO JIUN HUNG 郭俊宏 & TSENG RU FENG 曾如楓,kan tou mountain coffee 崁頭山咖啡館,"July 22nd, 2014",Typica,6.83,6.75,7.17,7.25,7.0,6.92,10.0,10.0,10.0,6.67,0.1,0,0.0,0,800.0,Specialty Coffee Association,2013
1218,78.58,Arabica,Mexico,tapachula,EPIFANIO GARCIA DE MIGUEL,grapos el porvenir,"July 26th, 2012",Typica,7.0,7.0,6.75,7.33,6.92,6.92,10.0,10.0,10.0,6.67,0.13,0,0.0,1,1400.0,AMECAFE,2012
1219,78.58,Arabica,Mexico,cofradia de suchitlan,"J. CARMEN GUZMAN CONCEPCION, IGNACIO RAMIREZ BARAJAS, DIONICIO GARCIA RAMIREZ",cofradia,"July 2nd, 2012",Typica,7.92,7.58,7.58,7.92,7.92,7.5,8.0,6.67,10.0,7.5,0.1,0,0.0,1,1300.0,AMECAFE,2012
1220,78.58,Arabica,United States,kona,unknown,kona farms,"June 21st, 2011",Hawaiian Kona,7.92,6.83,7.08,7.42,6.75,7.33,8.67,9.33,10.0,7.25,0.0,0,0.0,0,518.0,Specialty Coffee Association,2011
1221,78.5,Arabica,Mexico,"sierra, chiapas",Various small producers,various,"April 26th, 2014",Bourbon,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10.0,7.17,0.0,0,0.0,0,1600.0,Specialty Coffee Association,2014
1222,78.5,Arabica,Mexico,villa talea de castro,REYNALDO OLIVERA RIOS,finca sego,"September 14th, 2012",Typica,7.08,6.83,6.83,7.0,7.0,6.92,10.0,10.0,10.0,6.83,0.12,0,0.0,14,1400.0,AMECAFE,2012
1223,78.5,Arabica,Mexico,los angeles,FRANCISCO RUIZ NUÑEZ,cerca de los angeles,"July 26th, 2012",Caturra,7.25,7.17,7.0,6.83,7.58,7.08,8.67,10.0,10.0,6.92,0.13,1,0.0,3,1200.0,AMECAFE,2012
1224,78.42,Arabica,Brazil,monte carmelo,Manoel Cardoso and Galileo Cardoso,santa maria,"December 16th, 2014",Catuai,6.83,7.0,6.92,7.08,6.92,6.83,10.0,10.0,10.0,6.83,0.12,3,0.0,4,1400.0,Brazil Specialty Coffee Association,2014
1225,78.42,Arabica,Mexico,zaragoza itundujia,LAMBERTO JOSÉ GARCÍA,el naranjo,"September 14th, 2012",Typica,7.58,7.17,7.0,7.17,7.33,7.0,8.0,10.0,10.0,7.17,0.14,0,0.0,0,1500.0,AMECAFE,2012
1226,78.33,Arabica,United States,kona,unknown,unknown,"March 19th, 2014",Hawaiian Kona,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8.0,8.67,7.83,0.1,0,0.0,0,518.0,Specialty Coffee Association,2014
1227,78.33,Arabica,Guatemala,oriente,VARIOS,various,"February 27th, 2014",Other,7.17,6.5,6.67,7.0,7.17,7.17,10.0,10.0,10.0,6.67,0.1,0,0.0,2,1219.2,Asociacion Nacional Del Café,2014
1228,78.33,Arabica,Guatemala,oriente,LUIS RODRIGUEZ,el sacramento,"February 7th, 2013",Bourbon,7.17,7.17,6.5,7.17,7.0,6.83,10.0,10.0,10.0,6.5,0.11,1,0.0,4,1310.64,Asociacion Nacional Del Café,2012
1229,78.33,Arabica,Mexico,"xochitonalco, huautla",PABLO CERVANTES MORELOS,llano hermoso,"September 11th, 2012",Typica,7.25,7.25,7.0,7.5,7.33,7.42,8.0,9.33,10.0,7.75,0.13,31,0.0,47,1300.0,AMECAFE,2012
1230,78.33,Arabica,Guatemala,oriente,Conquista/ Morito,conquista / morito,"January 13th, 2012",Bourbon,7.17,6.08,6.17,7.25,7.33,7.33,10.0,10.0,10.0,7.0,0.11,0,0.0,9,1402.0,Asociacion Nacional Del Café,2012
1231,78.25,Arabica,United States,kona,unknown,unknown,"January 20th, 2015",Hawaiian Kona,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,7.42,0.11,2,0.0,8,518.0,Specialty Coffee Association,2014
1232,78.25,Arabica,United States,kona,unknown,unknown,"May 24th, 2012",Hawaiian Kona,7.42,7.33,7.33,7.5,7.67,7.75,8.0,8.67,9.33,7.25,0.11,4,0.0,31,518.0,Specialty Coffee Association,2012
1233,78.17,Arabica,Southeast Asia,ijen,vary farms,various,"July 18th, 2017",Java,6.92,6.83,6.92,6.92,6.92,6.83,10.0,10.0,10.0,6.83,0.13,0,0.0,1,1300.0,Specialty Coffee Association of Indonesia,2016
1234,78.08,Arabica,Mexico,cordoba,CONSUELO GONZALEZ GOMEZ,unknown,"July 11th, 2012",Typica,7.08,6.83,6.67,7.25,7.25,6.92,10.0,9.33,10.0,6.75,0.11,0,0.0,3,1050.0,AMECAFE,2012
1235,78.0,Arabica,Taiwan,"台南市東山區( dongshan dist., tainan city)","林俊吉( Lin, Chun-Chi)",大鋤花間 (hoe vs. flower coffee farm),"June 6th, 2017",Yellow Bourbon,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10.0,10.0,7.25,0.0,3,0.0,4,650.0,Specialty Coffee Association,2016
1236,78.0,Arabica,Honduras,intibuca,Cooperativa Coaquil,various,"May 15th, 2014",Pacas,6.83,7.0,6.67,7.0,7.0,6.83,10.0,10.0,10.0,6.67,0.11,2,0.0,6,1350.0,Instituto Hondureño del Café,2014
1237,78.0,Arabica,United States,kona,unknown,unknown,"March 18th, 2014",Hawaiian Kona,7.58,7.33,7.5,7.42,7.5,7.33,8.0,8.67,9.33,7.33,0.12,2,0.0,3,518.0,Specialty Coffee Association,2014
1238,78.0,Arabica,Guatemala,oriente,VARIOS,various,"February 7th, 2014",Other,7.42,7.25,6.83,7.33,7.0,6.92,9.33,9.33,9.33,7.25,0.1,1,0.0,2,1219.2,Asociacion Nacional Del Café,2014
1239,78.0,Arabica,China,yunnan,GreenHouse Coffee,hani,"September 5th, 2013",Typica,7.33,7.17,6.92,7.08,7.33,7.0,9.33,9.33,9.33,7.17,0.1,0,0.0,28,1200.0,Specialty Coffee Association,2013
1240,78.0,Arabica,Guatemala,oriente,"AGRICOLA MONTE VERDE, S.A.",la union monte verde,"April 29th, 2013",Bourbon,7.0,6.83,6.83,7.17,6.67,6.83,10.0,10.0,10.0,6.67,0.11,3,0.0,9,1310.64,Asociacion Nacional Del Café,2013
1241,78.0,Arabica,Mexico,"motozintla, chiapas",MARIO GARCÍA,finca la fortuna,"September 11th, 2012",Other,7.25,7.33,7.0,7.0,7.25,7.08,10.0,10.0,8.0,7.08,0.12,2,0.0,7,850.0,AMECAFE,2012
1242,78.0,Arabica,Colombia,unknown,unknown,unknown,"December 1st, 2011",Caturra,7.42,7.17,7.0,7.17,7.67,7.17,8.67,9.33,9.33,7.08,0.1,1,0.0,3,988.0,Specialty Coffee Association,2011
1243,77.92,Arabica,Costa Rica,occidental,Beneficio la Eva S.A.,several,"February 3rd, 2015",Caturra,7.5,7.25,7.42,7.0,7.08,6.83,8.67,9.33,10.0,6.83,0.12,2,0.0,4,1200.0,Specialty Coffee Association of Costa Rica,2014
1244,77.92,Arabica,Mexico,petatlan,GUSTAVO ABARCA SOLIS,el regadito,"July 26th, 2012",Typica,7.42,7.25,7.0,7.0,7.25,7.08,8.0,10.0,10.0,6.92,0.11,0,0.0,3,1248.0,AMECAFE,2012
1245,77.92,Arabica,Guatemala,oriente,Conquista/ Morito,conquista / morito,"January 13th, 2012",Bourbon,7.17,6.17,6.17,7.08,7.33,6.83,10.0,10.0,10.0,7.17,0.11,0,0.0,7,1402.0,Asociacion Nacional Del Café,2012
1246,77.83,Arabica,Nicaragua,jinotega,MARCIO ALBERTO RIVERA CASTELLON,el brigadum - la coronela,"February 29th, 2016",Caturra,7.42,7.0,7.0,7.17,7.08,7.0,9.33,8.67,10.0,7.17,0.1,0,0.0,0,1000.0,Specialty Coffee Association of Costa Rica,2016
1247,77.83,Arabica,Brazil,unknown,unknown,unknown,"August 25th, 2014",Bourbon,7.0,6.75,6.67,6.83,7.08,6.83,10.0,10.0,10.0,6.67,0.11,0,0.0,2,988.0,Specialty Coffee Association,2014
1248,77.83,Arabica,Guatemala,oriente,LUIS RODRIGUEZ,el sacramento,"February 7th, 2013",Bourbon,7.0,6.83,6.67,7.17,6.83,6.83,10.0,10.0,10.0,6.5,0.11,0,0.0,2,1310.64,Asociacion Nacional Del Café,2013
1249,77.67,Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Chen Shuei Lian 陳水連,"dongshan gaoyuan village chief manor coffee tainan, taiwan 台灣台南東山高原村長莊園咖啡","May 29th, 2013",Typica,7.17,6.75,6.58,7.33,7.33,7.17,9.33,9.33,10.0,6.67,0.11,0,0.0,0,775.0,Specialty Coffee Association,2012
1250,77.58,Arabica,United States,kona,unknown,unknown,"May 3rd, 2013",Hawaiian Kona,7.58,7.67,7.58,7.67,7.42,7.42,9.33,9.33,6.0,7.58,0.12,1,0.0,5,518.0,Specialty Coffee Association,2013
1251,77.5,Arabica,Mexico,coatepec,RUBRIA OCHOA BELLO,rancho los laureles,"September 17th, 2012",Typica,7.17,6.75,6.58,6.75,6.83,6.75,10.0,10.0,10.0,6.67,0.13,0,0.0,3,1300.0,AMECAFE,2012
1252,77.42,Arabica,Guatemala,oriente,MARGARITA DE NUYENS Y/O CARLOS NUYENS,la esperanza y anexos,"January 29th, 2013",Bourbon,7.08,6.92,6.33,7.0,6.92,7.0,10.0,10.0,10.0,6.17,0.11,2,0.0,15,1310.64,Asociacion Nacional Del Café,2013
1253,77.33,Arabica,Brazil,south of minas,Ipanema Agricola S.A,fazenda capoeirnha,"October 20th, 2017",Bourbon,7.5,7.33,7.42,7.58,7.58,6.92,8.0,8.0,10.0,7.0,0.0,0,0.0,3,890.0,Brazil Specialty Coffee Association,2017
1254,77.33,Arabica,Guatemala,oriente,VARIOS,various,"April 8th, 2014",Other,7.33,7.0,6.83,7.17,7.17,7.17,9.33,9.33,9.33,6.67,0.1,1,0.0,2,1219.2,Asociacion Nacional Del Café,2014
1255,77.33,Arabica,Mexico,zaragoza itundujia,AQUILINO GARCÍA RIAÑO,el naranjo,"September 13th, 2012",Typica,7.33,7.0,6.67,7.0,6.92,6.92,9.33,9.33,10.0,6.83,0.15,4,0.0,5,1500.0,AMECAFE,2012
1256,77.25,Arabica,Caribbean,"dondon, haiti",Mixed,mixed,"May 5th, 2014",Typica,6.83,6.83,6.83,6.75,6.92,6.92,9.33,10.0,10.0,6.83,0.1,0,0.0,1,825.0,Specialty Coffee Association,2013
1257,77.25,Arabica,United States,kona,Kona Pacific Farmers Cooperative,unknown,"January 27th, 2014",Hawaiian Kona,7.08,6.92,6.83,6.67,7.58,7.42,8.67,9.33,10.0,6.75,0.12,1,0.0,5,518.0,Specialty Coffee Association,2013
1258,77.17,Arabica,Mexico,"motozintla, chiapas",ALEJANDRO GARCÍA PALACIOS,finca los andes,"September 11th, 2012",Other,7.08,7.0,7.0,7.25,7.33,7.25,8.67,8.67,10.0,6.92,0.12,1,0.0,11,1200.0,AMECAFE,2012
1259,77.0,Arabica,Peru,san ignacio,Sol y Cafe,"producer group (approx. 1,000 farmers)","June 16th, 2015",Caturra,7.42,7.75,7.42,7.67,7.92,7.83,8.67,5.33,9.33,7.67,0.0,7,0.0,9,1200.0,Specialty Coffee Association,2014
1260,76.83,Arabica,India,chickmangalore,Aspinwall & CO. LTD,unknown,"January 16th, 2017",Arusha,7.67,7.33,7.17,6.67,7.17,7.42,9.33,10.0,6.67,7.42,0.0,0,7.0,0,867.0,Specialty Coffee Association,2016
1261,76.75,Arabica,Mexico,"pluma hidalogo, oaxaca",Various smallholders,various,"April 9th, 2010",Typica,6.67,6.33,6.42,6.83,7.0,6.92,10.0,10.0,10.0,6.58,0.0,0,0.0,0,1200.0,Specialty Coffee Association,2008
1262,76.5,Arabica,Guatemala,oriente,Conquista/Morito,conquista / morito,"January 3rd, 2012",Bourbon,6.42,6.5,6.5,7.33,6.33,6.92,10.0,10.0,10.0,6.5,0.12,0,0.0,4,1402.0,Asociacion Nacional Del Café,2012
1263,76.42,Arabica,Mexico,coatepec,CASTULO GUTIERREZ,unknown,"July 26th, 2012",Typica,7.17,6.58,6.58,7.0,7.25,6.58,9.33,9.33,10.0,6.58,0.13,0,0.0,14,1100.0,AMECAFE,2012
1264,76.33,Arabica,Guatemala,oriente,AGROPECUARIA QUIAGRAL,agropecuaria quiagral,"April 30th, 2012",Bourbon,7.5,7.0,6.83,7.5,7.17,7.33,8.67,8.67,8.67,7.0,0.11,0,0.0,8,1310.64,Asociacion Nacional Del Café,2012
1265,76.33,Arabica,Guatemala,oriente,Conquista/Morito,conquista / morito,"January 3rd, 2012",Bourbon,6.17,6.5,6.5,7.17,7.0,6.83,10.0,10.0,10.0,6.17,0.11,0,0.0,5,1402.0,Asociacion Nacional Del Café,2011
1266,76.25,Arabica,United States,kona,unknown,unknown,"March 18th, 2014",Hawaiian Kona,7.25,7.08,6.83,7.17,7.33,6.83,8.67,8.67,9.33,7.08,0.0,0,0.0,0,518.0,Specialty Coffee Association,2014
1267,76.17,Arabica,United States,kona,Kona Pacific Farmers Cooperative,unknown,"January 20th, 2014",Hawaiian Kona,7.5,7.33,7.33,7.58,7.67,7.25,8.0,8.0,8.0,7.5,0.0,0,0.0,3,518.0,Specialty Coffee Association,2013
1268,76.17,Arabica,Mexico,zaragoza itundujia,ISIDORA HERAS HERNANDEZ,agua de la mariposa,"September 17th, 2012",Typica,7.42,7.0,6.83,7.08,6.92,6.83,7.33,10.0,10.0,6.75,0.16,2,0.0,4,1400.0,AMECAFE,2012
1270,76.08,Arabica,Mexico,tepictla,GUILLERMO EDUARDO BOBADILLA MUGUIRA,finca tepictla,"September 10th, 2012",Bourbon,7.08,6.83,6.83,7.17,7.17,7.08,10.0,7.33,10.0,6.58,0.12,0,0.0,12,1250.0,AMECAFE,2012
1271,76.0,Arabica,Honduras,intibuca,Cooperativa Coaquil,various,"May 15th, 2014",Pacas,6.83,6.83,6.67,6.83,7.0,6.83,9.33,8.67,10.0,7.0,0.11,0,0.0,7,1350.0,Instituto Hondureño del Café,2014
1272,75.83,Arabica,Southeast Asia,"benguet, mountain province",various smallholders,various,"May 14th, 2013",Other,6.83,6.5,6.5,6.92,6.75,7.0,9.33,10.0,9.33,6.67,0.12,0,0.0,2,1000.0,Specialty Coffee Association,2012
1273,75.67,Arabica,Brazil,monte carmelo,unknown,unknown,"October 27th, 2017",Catuai,7.17,7.0,6.83,7.5,7.17,7.0,8.0,8.0,10.0,7.0,0.11,0,1.0,6,1198.0,Brazil Specialty Coffee Association,2017
1274,75.58,Arabica,Guatemala,oriente,AGROPECUARIA QUIAGRAL,agropecuaria quiagral,"July 9th, 2012",Bourbon,7.92,7.58,7.17,7.58,7.33,7.17,8.0,8.0,8.0,6.83,0.11,0,0.0,15,1310.64,Asociacion Nacional Del Café,2012
1275,75.58,Arabica,Guatemala,oriente,Conquista / Morito,conquista / morito,"January 6th, 2012",Bourbon,6.67,6.5,6.33,7.0,7.17,6.75,8.67,10.0,10.0,6.5,0.12,0,0.0,10,1402.0,Asociacion Nacional Del Café,2012
1276,75.5,Arabica,Mexico,tlacuilotepec,JUANA RODRIGUEZ GUTIERREZ,la joya,"September 12th, 2012",Pacamara,7.5,7.25,6.92,7.0,7.17,6.83,8.0,8.0,10.0,6.83,0.11,4,0.0,20,1100.0,AMECAFE,2012
1277,75.17,Arabica,Mexico,ocosingo,SPOSEL S. DE S.S.,"zaragoza, montelibano, pamal navil","September 12th, 2012",Mundo Novo,7.17,6.92,6.67,6.83,7.25,7.75,10.0,6.0,10.0,6.58,0.11,0,0.0,20,1200.0,AMECAFE,2012
